Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2009,2084.666,2500.707
574,NFK,Norfolk Islands,Australia and New Zealand,2009,366.433,316.983
577,,"Other Africa, nes",,2009,95955.005,222718.868
579,NOR,Norway,Europe,2009,90084194.67,211901689.2
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2009,690.71,1829.845
581,UMI,United States Minor Outlying Islands,,2009,4624.952,2608.378
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2009,68770.489,53705.977
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2009,157286.849,245094.426
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2009,17589.228,3838.24
586,PAK,Pakistan,Central and Southern Asia,2009,6724656.757,20158464.37
591,PAN,Panama,Latin America and the Caribbean,2009,1854564.375,2733423.078
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2009,4499716.358,3415906.083
600,PRY,Paraguay,Latin America and the Caribbean,2009,3083199.521,8119413.644
604,PER,Peru,Latin America and the Caribbean,2009,24135523.39,22671807.5
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2009,7301225.037,28194146.24
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2009,1128.701,687.282
616,POL,Poland,Europe,2009,23095685.57,42951978.2
620,PRT,Portugal,Europe,2009,9333592.258,17133252.13
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2009,103760.551,115428.32
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2009,97562.456,149328.028
634,QAT,Qatar,Northern Africa and Western Asia,2009,43631646,86884291.24
637,,"North America and Central America, nes",,2009,58267.146,170374.843
642,ROU,Romania,Europe,2009,9060618.459,20660463.04
643,RUS,Russian Federation,Europe,2009,300814093.2,815367423.4
646,RWA,Rwanda,Sub-Saharan Africa,2009,234445.8708,93573.23661
654,SHN,Saint Helena,Sub-Saharan Africa,2009,16884.852,44698.472
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2009,3474.339996,2532.73397
660,AIA,Anguilla,Latin America and the Caribbean,2009,94.812,86.347
662,LCA,Saint Lucia,Latin America and the Caribbean,2009,184735.2041,492169.3168
666,SPM,Saint Pierre and Miquelon,Northern America,2009,8559.462,1701.267
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2009,33083.10055,60766.60025
674,SMR,San Marino,Europe,2009,3230.256,1344.673
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2009,8383.630732,4599.597621
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2009,264651740.5,576681550.5
686,SEN,Senegal,Sub-Saharan Africa,2009,1486648.537,3200324.488
688,SRB,Serbia,Europe,2009,3037921.782,6150210.754
690,SYC,Seychelles,Sub-Saharan Africa,2009,105407.361,92059.501
694,SLE,Sierra Leone,Sub-Saharan Africa,2009,181959.026,660876.853
699,IND,India,Central and Southern Asia,2009,73217942.41,203058776.8
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2009,46592909.86,83076803.57
703,SVK,Slovakia,Europe,2009,9619993.841,21524855.6
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2009,23740336.85,89481381.66
705,SVN,Slovenia,Europe,2009,2931882.488,5382849.733
706,SOM,Somalia,Sub-Saharan Africa,2009,166670.046,184409.951
710,ZAF,South Africa,Sub-Saharan Africa,2009,46572796.47,180918245.9
716,ZWE,Zimbabwe,Sub-Saharan Africa,2009,1492723.363,1789710.7
724,ESP,Spain,Europe,2009,55951166.74,68899268.08
732,ESH,Western Sahara,Northern Africa and Western Asia,2009,267.621,87.134
736,SDN,Former Sudan,,2009,8049878.658,25967085.1
740,SUR,Suriname,Latin America and the Caribbean,2009,689989.7355,547019.5162
748,SWZ,Eswatini,Sub-Saharan Africa,2009,645977.0375,1082415.335
752,SWE,Sweden,Europe,2009,27786424.58,58675288.57
757,CHE,Switzerland,Europe,2009,30989232.53,18437164.15
760,SYR,Syria,Northern Africa and Western Asia,2009,6587510.88,15330178.37
762,TJK,Tajikistan,Central and Southern Asia,2009,829781.399,698047.813
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2009,38109890.85,71075798.31
768,TGO,Togo,Sub-Saharan Africa,2009,887812.923,3241554.055
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2009,7945.449,5503.466
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2009,9758.863262,6182.381587
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2009,9435360.849,23623259.16
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2009,80180156.84,152194689
788,TUN,Tunisia,Northern Africa and Western Asia,2009,4687662.701,12085523.1
792,TUR,Turkey,Northern Africa and Western Asia,2009,32373752.17,70493955.85
795,TKM,Turkmenistan,Central and Southern Asia,2009,1816612.929,5177964.842
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2009,12984.088,9053.854
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2009,2815.209,2724.958
800,UGA,Uganda,Sub-Saharan Africa,2009,1282898.624,1419103.223
804,UKR,Ukraine,Europe,2009,29449581.83,128991462.9
807,MKD,North Macedonia,Europe,2009,952618.0699,1325754.186
818,EGY,Egypt,Northern Africa and Western Asia,2009,19165883.78,43416831.54
826,GBR,United Kingdom,Europe,2009,77668876.45,131385593.1
834,TZA,Tanzania,Sub-Saharan Africa,2009,2557158.615,1725331.464
837,,Bunkers,,2009,154566.289,128537.355
838,,Free Zones,,2009,246560.001,725887.419
839,,Special Categories,,2009,39759424.43,96732102.57
842,USA,United States,Northern America,2009,215303413.1,457227292
854,BFA,Burkina Faso,Sub-Saharan Africa,2009,571595.3151,608517.8348
858,URY,Uruguay,Latin America and the Caribbean,2009,5378114.044,11082354.85
860,UZB,Uzbekistan,Central and Southern Asia,2009,4498957.521,9302481.524
862,VEN,Venezuela,Latin America and the Caribbean,2009,103123400,223881404
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2009,22.519,9.904
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2009,18168.19823,10857.15011
887,YEM,Yemen,Northern Africa and Western Asia,2009,5894941.589,12585831.33
894,ZMB,Zambia,Sub-Saharan Africa,2009,4597111.643,1781194.423
899,,"Areas, nes",,2009,19303308.48,31489944.47
