Importer M.49,Importer ISO3,Importer,Importer region,Year,Value (1000USD),Weight (1000kg)
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2004,1945.649,2105.169
616,POL,Poland,Europe,2004,19818626.06,71672716.26
620,PRT,Portugal,Europe,2004,17366161.82,46770302.9
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2004,41520.46493,194846.3265
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2004,58563.7183,127037.2468
634,QAT,Qatar,Northern Africa and Western Asia,2004,761798.9945,3675741.762
637,,"North America and Central America, nes",,2004,23450387.78,88898983.98
642,ROU,Romania,Europe,2004,7979382.635,35091478.86
643,RUS,Russian Federation,Europe,2004,17933492.49,87327431.8
646,RWA,Rwanda,Sub-Saharan Africa,2004,138413.1993,398420.8953
654,SHN,Saint Helena,Sub-Saharan Africa,2004,10735.66,25015.167
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2004,81062.03496,215223.3984
660,AIA,Anguilla,Latin America and the Caribbean,2004,8492.519,56080.004
662,LCA,Saint Lucia,Latin America and the Caribbean,2004,164911.3484,539631.0333
666,SPM,Saint Pierre and Miquelon,Northern America,2004,5833.32,6081.064
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2004,90161.37816,337461.7053
674,SMR,San Marino,Europe,2004,49057.134,45173.614
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2004,25789.46991,95989.07595
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2004,11522504.07,29535613.9
686,SEN,Senegal,Sub-Saharan Africa,2004,1572295.326,5374256.968
690,SYC,Seychelles,Sub-Saharan Africa,2004,135536.024,275102.036
694,SLE,Sierra Leone,Sub-Saharan Africa,2004,132195.756,640943.474
699,IND,India,Central and Southern Asia,2004,62586797.52,207951481.2
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2004,36258206.74,125075258.6
703,SVK,Slovakia,Europe,2004,7020757.788,32865933.53
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2004,11743940.45,31435225.04
705,SVN,Slovenia,Europe,2004,4496795.134,13248694.81
706,SOM,Somalia,Sub-Saharan Africa,2004,165870.241,703970.564
710,ZAF,South Africa,Sub-Saharan Africa,2004,13212223.03,45596453.08
716,ZWE,Zimbabwe,Sub-Saharan Africa,2004,985319.0404,2367899.343
724,ESP,Spain,Europe,2004,67388468.14,221484871.5
732,ESH,Western Sahara,Northern Africa and Western Asia,2004,129.829,657.052
736,SDN,Former Sudan,,2004,1199019.026,4769750.861
740,SUR,Suriname,Latin America and the Caribbean,2004,143681.411,651847.005
748,SWZ,Eswatini,Sub-Saharan Africa,2004,435285.7235,1429545.752
752,SWE,Sweden,Europe,2004,22796361.16,62202386.99
757,CHE,Switzerland,Europe,2004,31761216.06,66220220.29
760,SYR,Syria,Northern Africa and Western Asia,2004,8182429.714,12258592.22
762,TJK,Tajikistan,Central and Southern Asia,2004,285084.386,1342704.415
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2004,31288577.33,86927874.2
768,TGO,Togo,Sub-Saharan Africa,2004,640124.349,2489786.844
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2004,13391.644,10214.966
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2004,25212.35,51559.399
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2004,1748809.045,8076370.27
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2004,9757703.159,26276668.41
788,TUN,Tunisia,Northern Africa and Western Asia,2004,3889973.558,14666507
792,TUR,Turkey,Northern Africa and Western Asia,2004,31187359.73,104561277.2
795,TKM,Turkmenistan,Central and Southern Asia,2004,188233.791,612037.35
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2004,25211.503,117033.109
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2004,2704.209,7305.122
800,UGA,Uganda,Sub-Saharan Africa,2004,692052.309,1914381.486
804,UKR,Ukraine,Europe,2004,13065088.87,94132360.46
807,MKD,North Macedonia,Europe,2004,1231682.161,3821356.064
818,EGY,Egypt,Northern Africa and Western Asia,2004,6872016.231,29667946.44
826,GBR,United Kingdom,Europe,2004,96563561.46,226833782.1
834,TZA,Tanzania,Sub-Saharan Africa,2004,1145843.027,3396894.949
837,,Bunkers,,2004,5610822.059,25204687.24
838,,Free Zones,,2004,355017.354,1698336.833
839,,Special Categories,,2004,7239801.23,27543297.42
842,USA,United States,Northern America,2004,350159247.7,1045928608
854,BFA,Burkina Faso,Sub-Saharan Africa,2004,391998.339,1461093.167
858,URY,Uruguay,Latin America and the Caribbean,2004,1580916.949,5562747.219
860,UZB,Uzbekistan,Central and Southern Asia,2004,548761.951,3423677.538
862,VEN,Venezuela,Latin America and the Caribbean,2004,3019861.626,8560921.324
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2004,8225.433,17032.554
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2004,88540.61096,234726.5128
887,YEM,Yemen,Northern Africa and Western Asia,2004,2297107.996,9026965.127
891,SCG,Serbia and Montenegro,,2004,3162789.033,10990829.25
894,ZMB,Zambia,Sub-Saharan Africa,2004,540844.7463,1658489.868
899,,"Areas, nes",,2004,53464875.94,241247350.2
