Importer M.49,Importer ISO3,Importer,Importer region,Year,Value (1000USD),Weight (1000kg)
4,AFG,Afghanistan,Central and Southern Asia,2010,3859403.088,13463643.54
8,ALB,Albania,Europe,2010,1547456.585,3682412.354
10,ATA,Antarctica,,2010,96103.495,6064.312
12,DZA,Algeria,Northern Africa and Western Asia,2010,11446752.66,23448434.43
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2010,49011.839,54279.109
20,AND,Andorra,Europe,2010,461349.6196,790424.6905
24,AGO,Angola,Sub-Saharan Africa,2010,4886973.455,8981440.542
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2010,656827.0049,1485519.082
31,AZE,Azerbaijan,Northern Africa and Western Asia,2010,1989112.997,6555323.806
32,ARG,Argentina,Latin America and the Caribbean,2010,9615973.772,22511648.87
36,AUS,Australia,Australia and New Zealand,2010,46023218.27,70137639.92
40,AUT,Austria,Europe,2010,42058070.08,76690908.19
44,BHS,Bahamas,Latin America and the Caribbean,2010,4328029.464,7293291.966
48,BHR,Bahrain,Northern Africa and Western Asia,2010,8686636.414,26992993.94
50,BGD,Bangladesh,Central and Southern Asia,2010,14144297.99,34097199.21
51,ARM,Armenia,Northern Africa and Western Asia,2010,1429381.787,3210622.794
52,BRB,Barbados,Latin America and the Caribbean,2010,1547319.835,2397885.257
56,BEL,Belgium,Europe,2010,114149492.8,190929454.5
60,BMU,Bermuda,Northern America,2010,275465.0569,438503.0989
64,BTN,Bhutan,Central and Southern Asia,2010,290227.7093,886050.2823
68,BOL,Bolivia,Latin America and the Caribbean,2010,1295479.946,1958010.825
70,BIH,Bosnia Herzegovina,Europe,2010,3145189.889,6030481.988
72,BWA,Botswana,Sub-Saharan Africa,2010,4060990.996,3637492.969
74,BVT,Bouvet Island,,2010,4711.975,4818.006
76,BRA,Brazil,Latin America and the Caribbean,2010,56769518.81,116876206.5
84,BLZ,Belize,Latin America and the Caribbean,2010,266076.3849,581472.5045
86,IOT,British Indian Ocean Territory,,2010,2534.306,2536.893
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2010,43593.415,65978.93
92,VGB,British Virgin Islands,Latin America and the Caribbean,2010,954907.474,4279454.945
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2010,541097.8026,1116880.086
100,BGR,Bulgaria,Europe,2010,11411347.96,19277860.42
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2010,2567869.503,6052305.369
108,BDI,Burundi,Sub-Saharan Africa,2010,153447.7744,403432.2227
112,BLR,Belarus,Europe,2010,17387043.39,43259774.85
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2010,2996225.012,4159679.331
120,CMR,Cameroon,Sub-Saharan Africa,2010,2504336.179,5342847.927
124,CAN,Canada,Northern America,2010,87839686.89,196433093.2
132,CPV,Cabo Verde,Sub-Saharan Africa,2010,354145.2754,814633.181
136,CYM,Cayman Islands,Latin America and the Caribbean,2010,460118.698,971325.229
140,CAF,Central African Republic,Sub-Saharan Africa,2010,281833.3749,425888.3092
144,LKA,Sri Lanka,Central and Southern Asia,2010,6077047.61,12440577.26
148,TCD,Chad,Sub-Saharan Africa,2010,446511.355,724264.908
152,CHL,Chile,Latin America and the Caribbean,2010,18361557.59,36381771.34
156,CHN,China,China,2010,500117365.5,1548292097
162,CXR,Christmas Islands,,2010,10750.505,12586.199
166,CCK,Cocos Islands,,2010,1201.16,1343.274
170,COL,Colombia,Latin America and the Caribbean,2010,9187660.736,17335058.98
174,COM,Comoros,Sub-Saharan Africa,2010,114209.5362,519760.3216
175,MYT,Mayotte,Sub-Saharan Africa,2010,67591.856,132136.839
178,COG,"Congo, Republic",Sub-Saharan Africa,2010,683566.5026,1632787.587
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2010,1475332.029,2639107.621
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2010,22606.335,24251.086
188,CRI,Costa Rica,Latin America and the Caribbean,2010,3618953.632,6072299.45
191,HRV,Croatia,Europe,2010,6694924.196,14745112.75
192,CUB,Cuba,Latin America and the Caribbean,2010,1901397.962,3784210.113
196,CYP,Cyprus,Northern Africa and Western Asia,2010,4549591.867,11331152.85
203,CZE,Czech Republic,Europe,2010,28049478.85,47424542.56
204,BEN,Benin,Sub-Saharan Africa,2010,1990574.303,4181072.514
208,DNK,Denmark,Europe,2010,20124946.86,36316679.69
212,DMA,Dominica,Latin America and the Caribbean,2010,105554.711,111414.5896
214,DOM,Dominican Republic,Latin America and the Caribbean,2010,6565555.723,12116577.58
218,ECU,Ecuador,Latin America and the Caribbean,2010,7703217.928,12633859.67
222,SLV,El Salvador,Latin America and the Caribbean,2010,2707003.455,4689309.597
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2010,3069220.837,1116224.429
231,ETH,Ethiopia,Sub-Saharan Africa,2010,3265181.72,6139550.68
232,ERI,Eritrea,Sub-Saharan Africa,2010,106197.458,245385.072
233,EST,Estonia,Europe,2010,4576029.197,9281939.398
234,FRO,Faeroe Islands,Europe,2010,249700.387,476032.43
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2010,34443.387,54047.859
239,SGS,South Georgia and the South Sandwich Islands,,2010,1191.253,1483.481
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2010,890905.6588,1473773.987
246,FIN,Finland,Europe,2010,24737996.81,54239523.86
251,FRA,France,Europe,2010,158148895.1,272205372.9
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2010,661699.6836,835912.7692
260,ATF,French Southern Territories,,2010,4694.832,4222.473
262,DJI,Djibouti,Sub-Saharan Africa,2010,712697.179,1538425.356
266,GAB,Gabon,Sub-Saharan Africa,2010,418594.521,862301.486
268,GEO,Georgia,Northern Africa and Western Asia,2010,2124657.765,4689521.855
270,GMB,Gambia,Sub-Saharan Africa,2010,251103.3717,879808.6979
275,PSE,State of Palestine,Northern Africa and Western Asia,2010,1840796.91,3503140.572
276,DEU,Germany,Europe,2010,275471072.9,458774105.9
288,GHA,Ghana,Sub-Saharan Africa,2010,3186288.867,6756999.302
292,GIB,Gibraltar,Europe,2010,8232267.683,15008475.15
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2010,47603.79396,62156.12519
300,GRC,Greece,Europe,2010,24605819.55,40867003.7
304,GRL,Greenland,Northern America,2010,308957.9482,338604.9074
308,GRD,Grenada,Latin America and the Caribbean,2010,82064.916,198771.425
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2010,276600.401,433132.85
320,GTM,Guatemala,Latin America and the Caribbean,2010,4584816.644,8104446.819
324,GIN,Guinea,Sub-Saharan Africa,2010,764575.422,1991528.019
328,GUY,Guyana,Latin America and the Caribbean,2010,807791.1997,2607349.332
332,HTI,Haiti,Latin America and the Caribbean,2010,996114.115,2040965.726
334,HMD,Heard Island and McDonald Islands,,2010,21.647,68.029
336,VAT,Holy See,Europe,2010,19205.479,20559.294
340,HND,Honduras,Latin America and the Caribbean,2010,3217879.122,4714906.88
344,HKG,"China, Hong Kong SAR",China,2010,73143643.12,740802230
348,HUN,Hungary,Europe,2010,18007174.58,30986887.25
352,ISL,Iceland,Europe,2010,1699050.473,3661509.658
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2010,56463605.68,109224062.1
364,IRN,Iran,Central and Southern Asia,2010,26755431.99,48365992.59
368,IRQ,Iraq,Northern Africa and Western Asia,2010,8236913.219,22398841.95
372,IRL,Ireland,Europe,2010,14701992.19,32060543.3
376,ISR,Israel,Northern Africa and Western Asia,2010,28690914.56,59162409.67
381,ITA,Italy,Europe,2010,189078839.1,332701650.3
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2010,4023155.277,8451939.578
388,JAM,Jamaica,Latin America and the Caribbean,2010,2546235.178,4703478.677
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2010,320281360.2,754424484
398,KAZ,Kazakhstan,Central and Southern Asia,2010,4857293.565,17188110.36
400,JOR,Jordan,Northern Africa and Western Asia,2010,8171338.088,17299326.26
404,KEN,Kenya,Sub-Saharan Africa,2010,5716045.7,10343134.15
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2010,1934042.614,5834103.122
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2010,203872677.5,470165528.5
414,KWT,Kuwait,Northern Africa and Western Asia,2010,5598668.993,19715355.56
417,KGZ,Kyrgyzstan,Central and Southern Asia,2010,1434783.708,4331640.787
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2010,963602.929,1623643.167
422,LBN,Lebanon,Northern Africa and Western Asia,2010,8326792.421,14094683.54
426,LSO,Lesotho,Sub-Saharan Africa,2010,388852.4239,842655.3487
428,LVA,Latvia,Europe,2010,6696973.341,14453381.2
430,LBR,Liberia,Sub-Saharan Africa,2010,909123.169,2199952.674
434,LBY,Libya,Northern Africa and Western Asia,2010,6457912.631,17065759.21
440,LTU,Lithuania,Europe,2010,8623519.501,17608512.88
442,LUX,Luxembourg,Europe,2010,7684273.007,17404000.04
446,MAC,"China, Macao SAR",China,2010,1142434.124,78642824.94
450,MDG,Madagascar,Sub-Saharan Africa,2010,913241.8311,1576729.2
454,MWI,Malawi,Sub-Saharan Africa,2010,774225.4213,1282692.732
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2010,52477335.15,106600378.6
462,MDV,Maldives,Central and Southern Asia,2010,545917.6229,1510151.003
466,MLI,Mali,Sub-Saharan Africa,2010,1671031.314,4179737.347
470,MLT,Malta,Europe,2010,3823874.129,6716565.618
473,,"Latin American Integration Association, nes",,2010,14448727.47,25433939.26
478,MRT,Mauritania,Sub-Saharan Africa,2010,1243298.278,3125252.25
480,MUS,Mauritius,Sub-Saharan Africa,2010,1984868.757,4333958.562
484,MEX,Mexico,Latin America and the Caribbean,2010,59012554.69,98542135.43
490,,"Other Asia, nes",,2010,179840462.3,399990382.1
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2010,897780.846,1929700.542
498,MDA,Moldova,Europe,2010,1459467.802,3262012.492
499,MNE,Montenegro,Europe,2010,750792.7882,1394556.208
500,MSR,Montserrat,Latin America and the Caribbean,2010,2576.335,6882.916
504,MAR,Morocco,Northern Africa and Western Asia,2010,14569517.09,38086836.9
508,MOZ,Mozambique,Sub-Saharan Africa,2010,1926594.46,5197453.658
512,OMN,Oman,Northern Africa and Western Asia,2010,5456545.584,10056877.01
516,NAM,Namibia,Sub-Saharan Africa,2010,1811765.863,2124859.266
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2010,10880.784,19150.525
524,NPL,Nepal,Central and Southern Asia,2010,2178492.672,6268077.543
527,,"Oceania, nes",,2010,121592.934,219998.957
528,NLD,Netherlands,Europe,2010,192225439.5,384912113.9
530,ANT,Netherlands Antilles,,2010,1957488.992,3748201.535
531,CUW,Curacao,Latin America and the Caribbean,2010,1601.982,385.403
533,ABW,Aruba,Latin America and the Caribbean,2010,505349.2625,1036759.428
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2010,830221.0771,2071843.812
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2010,91321.2298,116213.7921
554,NZL,New Zealand,Australia and New Zealand,2010,7667199.156,13701122.68
558,NIC,Nicaragua,Latin America and the Caribbean,2010,1692969.603,3121403.442
562,NER,Niger,Sub-Saharan Africa,2010,645241.8798,1366838.81
566,NGA,Nigeria,Sub-Saharan Africa,2010,14335260.32,29005880.51
568,,"Other Europe, nes",,2010,37212542.66,74301284.04
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2010,11538.23,7248.69
574,NFK,Norfolk Islands,Australia and New Zealand,2010,16128.721,37203.122
577,,"Other Africa, nes",,2010,5855005.03,11535242.57
579,NOR,Norway,Europe,2010,15685476.6,21921783.51
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2010,10633.748,19181.141
581,UMI,United States Minor Outlying Islands,,2010,23255.296,30857.853
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2010,68856.01639,110476.2778
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2010,228817.987,449156.675
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2010,58852.36553,46563.27313
586,PAK,Pakistan,Central and Southern Asia,2010,20297096.95,39733302.57
591,PAN,Panama,Latin America and the Caribbean,2010,8023761.67,16058067.44
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2010,1141377.189,1907736.849
600,PRY,Paraguay,Latin America and the Caribbean,2010,2155518.125,3631866.841
604,PER,Peru,Latin America and the Caribbean,2010,9862745.332,19771213.52
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2010,23772767.31,46288399.31
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2010,956.918,1152.591
616,POL,Poland,Europe,2010,47592571.02,98960320.41
620,PRT,Portugal,Europe,2010,25984726.26,44375474.92
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2010,104795.29,281837.88
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2010,130384.573,347977.876
634,QAT,Qatar,Northern Africa and Western Asia,2010,4320838.999,26379765.21
637,,"North America and Central America, nes",,2010,44428199.26,79039433.65
642,ROU,Romania,Europe,2010,15711230.47,29558011.1
643,RUS,Russian Federation,Europe,2010,42564454,93599924.5
646,RWA,Rwanda,Sub-Saharan Africa,2010,477470.8062,960946.2811
654,SHN,Saint Helena,Sub-Saharan Africa,2010,34696.844,39862.653
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2010,71326.29426,152167.7408
660,AIA,Anguilla,Latin America and the Caribbean,2010,16551.769,43919.621
662,LCA,Saint Lucia,Latin America and the Caribbean,2010,3216141.297,6420027.354
666,SPM,Saint Pierre and Miquelon,Northern America,2010,7494.694,12888.361
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2010,190416.0865,392100.7857
674,SMR,San Marino,Europe,2010,70383.802,54641.433
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2010,82691.50661,792592.7337
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2010,28415230.99,49567234.95
686,SEN,Senegal,Sub-Saharan Africa,2010,3260034.375,7249735.6
688,SRB,Serbia,Europe,2010,6013183.958,11907517.9
690,SYC,Seychelles,Sub-Saharan Africa,2010,720862.1863,719703.2124
694,SLE,Sierra Leone,Sub-Saharan Africa,2010,203005.757,651822.326
699,IND,India,Central and Southern Asia,2010,223882168.7,413058937.6
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2010,98277073.46,161811980.8
703,SVK,Slovakia,Europe,2010,17583931.13,33955833.54
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2010,33237593.25,53243220.49
705,SVN,Slovenia,Europe,2010,8872022.93,15307081.92
706,SOM,Somalia,Sub-Saharan Africa,2010,330485.363,982441.305
710,ZAF,South Africa,Sub-Saharan Africa,2010,28716596.47,43759451.25
716,ZWE,Zimbabwe,Sub-Saharan Africa,2010,1955050.359,2642031.718
724,ESP,Spain,Europe,2010,106754186.4,199616581.2
729,SDN,Sudan,Northern Africa and Western Asia,2010,82300.552,24274.17
732,ESH,Western Sahara,Northern Africa and Western Asia,2010,68.059,77.612
736,SDN,Former Sudan,,2010,4872487.323,8362769.085
740,SUR,Suriname,Latin America and the Caribbean,2010,555742.4157,1454790.531
748,SWZ,Eswatini,Sub-Saharan Africa,2010,644565.4982,1175534.545
752,SWE,Sweden,Europe,2010,38328628.4,62105459.89
757,CHE,Switzerland,Europe,2010,70595611.57,49822560.61
760,SYR,Syria,Northern Africa and Western Asia,2010,8964172.13,20300396.12
762,TJK,Tajikistan,Central and Southern Asia,2010,900939.152,2738666.849
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2010,68820080.78,110383617.2
768,TGO,Togo,Sub-Saharan Africa,2010,843414.1883,3710608.062
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2010,11131.913,34237.212
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2010,88676.89909,200878.4975
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2010,3558271.401,10280044.36
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2010,35947659.54,60232170.18
788,TUN,Tunisia,Northern Africa and Western Asia,2010,7539993.447,18422896.98
792,TUR,Turkey,Northern Africa and Western Asia,2010,61370500.1,123010884.2
795,TKM,Turkmenistan,Central and Southern Asia,2010,747853.606,2236011.64
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2010,48169.934,128106.208
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2010,7936.897,17892.399
800,UGA,Uganda,Sub-Saharan Africa,2010,1695106.291,3629905.222
804,UKR,Ukraine,Europe,2010,29212123.89,63822241.45
807,MKD,North Macedonia,Europe,2010,2269946.035,5289700.839
818,EGY,Egypt,Northern Africa and Western Asia,2010,28556423.46,62560264.58
826,GBR,United Kingdom,Europe,2010,158095381.7,221708388.8
834,TZA,Tanzania,Sub-Saharan Africa,2010,3286275.755,6734567.969
837,,Bunkers,,2010,13098404.56,23929187.95
838,,Free Zones,,2010,1571797.701,7889254.029
839,,Special Categories,,2010,9008113.761,18918273.74
842,USA,United States,Northern America,2010,535725453.7,864986113.3
854,BFA,Burkina Faso,Sub-Saharan Africa,2010,891272.5268,1952311.13
858,URY,Uruguay,Latin America and the Caribbean,2010,2934830.07,5065952.705
860,UZB,Uzbekistan,Central and Southern Asia,2010,2307569.527,6996925.283
862,VEN,Venezuela,Latin America and the Caribbean,2010,7831422.2,12200002.69
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2010,11369.262,13401.2
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2010,136133.1532,214948.7228
887,YEM,Yemen,Northern Africa and Western Asia,2010,5410815.509,11195253.89
894,ZMB,Zambia,Sub-Saharan Africa,2010,2279107.332,2694546.686
899,,"Areas, nes",,2010,243319608.7,439918904.3
4,AFG,Afghanistan,Central and Southern Asia,2011,5206874.648,15506197.94
8,ALB,Albania,Europe,2011,1952393.467,3333992.764
10,ATA,Antarctica,,2011,6060.388,4593.085
12,DZA,Algeria,Northern Africa and Western Asia,2011,20738814.33,26606079.88
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2011,55435.121,79821.516
20,AND,Andorra,Europe,2011,339454.5867,728864.9169
24,AGO,Angola,Sub-Saharan Africa,2011,5773034.517,8616655.428
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2011,1931640.982,520286.474
31,AZE,Azerbaijan,Northern Africa and Western Asia,2011,2428803.964,6872803.901
32,ARG,Argentina,Latin America and the Caribbean,2011,16455990.69,30056223.85
36,AUS,Australia,Australia and New Zealand,2011,61901826.96,73392936.23
40,AUT,Austria,Europe,2011,54759827.82,80566414.19
44,BHS,Bahamas,Latin America and the Caribbean,2011,4912826.72,5885346.718
48,BHR,Bahrain,Northern Africa and Western Asia,2011,10793957.6,24751912.86
50,BGD,Bangladesh,Central and Southern Asia,2011,19244397.15,41841786.66
51,ARM,Armenia,Northern Africa and Western Asia,2011,1687900.553,3012311.095
52,BRB,Barbados,Latin America and the Caribbean,2011,3016731.155,2526378.017
56,BEL,Belgium,Europe,2011,154522879.4,212641317.3
60,BMU,Bermuda,Northern America,2011,669842.3855,335897.4427
64,BTN,Bhutan,Central and Southern Asia,2011,324165.1021,984112.3417
68,BOL,Bolivia,Latin America and the Caribbean,2011,2210024.33,2624510.745
70,BIH,Bosnia Herzegovina,Europe,2011,4095474.98,6265907.11
72,BWA,Botswana,Sub-Saharan Africa,2011,2656860.993,3443246.264
74,BVT,Bouvet Island,,2011,1667.051,796.994
76,BRA,Brazil,Latin America and the Caribbean,2011,75473666.83,124349654.6
84,BLZ,Belize,Latin America and the Caribbean,2011,3060604.462,928946.4895
86,IOT,British Indian Ocean Territory,,2011,40418.341,42514.274
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2011,187154.9923,298389.4225
92,VGB,British Virgin Islands,Latin America and the Caribbean,2011,946610.564,1061894.11
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2011,834547.5171,2120935.225
100,BGR,Bulgaria,Europe,2011,15790169.51,20961919.07
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2011,4439368.206,6285669.286
108,BDI,Burundi,Sub-Saharan Africa,2011,625198.846,563993.0408
112,BLR,Belarus,Europe,2011,25027491.82,51687972.28
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2011,2437343.84,5172625.379
120,CMR,Cameroon,Sub-Saharan Africa,2011,2079878.422,3641563.795
124,CAN,Canada,Northern America,2011,112052584.2,202211397.5
132,CPV,Cabo Verde,Sub-Saharan Africa,2011,507034.9041,921342.0417
136,CYM,Cayman Islands,Latin America and the Caribbean,2011,530164.724,867291.282
140,CAF,Central African Republic,Sub-Saharan Africa,2011,505113.1678,614330.0286
144,LKA,Sri Lanka,Central and Southern Asia,2011,9367558.64,15770431.25
148,TCD,Chad,Sub-Saharan Africa,2011,153548.684,210827.984
152,CHL,Chile,Latin America and the Caribbean,2011,25317681.41,41039234.39
156,CHN,China,China,2011,686330499.2,1680846261
162,CXR,Christmas Islands,,2011,11667.51,20733.939
166,CCK,Cocos Islands,,2011,2101.885,3392.521
170,COL,Colombia,Latin America and the Caribbean,2011,12838011.69,19324321.43
174,COM,Comoros,Sub-Saharan Africa,2011,130120.1558,353361.7191
175,MYT,Mayotte,Sub-Saharan Africa,2011,69638.232,106787.533
178,COG,"Congo, Republic",Sub-Saharan Africa,2011,913384.9039,1801540.099
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2011,1919358.131,2502139.341
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2011,38905.433,41183.072
188,CRI,Costa Rica,Latin America and the Caribbean,2011,4658761.295,6193762.748
191,HRV,Croatia,Europe,2011,7721815.198,13798698.27
192,CUB,Cuba,Latin America and the Caribbean,2011,2193896.747,3343525.047
196,CYP,Cyprus,Northern Africa and Western Asia,2011,5834846.554,10119227.12
203,CZE,Czech Republic,Europe,2011,35609737.18,48906072.2
204,BEN,Benin,Sub-Saharan Africa,2011,3057586.345,4728702.969
208,DNK,Denmark,Europe,2011,25032961.49,40324408.68
212,DMA,Dominica,Latin America and the Caribbean,2011,95838.545,112669.321
214,DOM,Dominican Republic,Latin America and the Caribbean,2011,8305521.044,12696724.8
218,ECU,Ecuador,Latin America and the Caribbean,2011,9039083.367,12011588.99
222,SLV,El Salvador,Latin America and the Caribbean,2011,3581989.447,5247425.152
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2011,1527328.529,1129802.859
231,ETH,Ethiopia,Sub-Saharan Africa,2011,3890334.555,6226066.729
232,ERI,Eritrea,Sub-Saharan Africa,2011,149384.168,312515.523
233,EST,Estonia,Europe,2011,7179525.184,10450869.42
234,FRO,Faeroe Islands,Europe,2011,314674.306,425327.845
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2011,94343.521,97149.243
239,SGS,South Georgia and the South Sandwich Islands,,2011,862.064,6.662
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2011,1204184.316,1484587.988
246,FIN,Finland,Europe,2011,30703382.98,54044025.68
251,FRA,France,Europe,2011,204080160.5,283360950
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2011,721691.422,816090.7297
260,ATF,French Southern Territories,,2011,5561.348,4426.681
262,DJI,Djibouti,Sub-Saharan Africa,2011,1016522.3,2234746.466
266,GAB,Gabon,Sub-Saharan Africa,2011,612858.33,1128369.111
268,GEO,Georgia,Northern Africa and Western Asia,2011,2873440.771,5341537.886
270,GMB,Gambia,Sub-Saharan Africa,2011,360172.5097,921030.1359
275,PSE,State of Palestine,Northern Africa and Western Asia,2011,2141429.988,3852817.041
276,DEU,Germany,Europe,2011,362526019.7,477125895.7
288,GHA,Ghana,Sub-Saharan Africa,2011,5079058.428,10062740.39
292,GIB,Gibraltar,Europe,2011,13853123.23,18212680.2
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2011,67495.76576,79418.36456
300,GRC,Greece,Europe,2011,30874260.89,40069848.41
304,GRL,Greenland,Northern America,2011,341146.3558,293853.226
308,GRD,Grenada,Latin America and the Caribbean,2011,84239.172,182544.725
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2011,269625.132,348400.715
320,GTM,Guatemala,Latin America and the Caribbean,2011,6206046.657,9127807.947
324,GIN,Guinea,Sub-Saharan Africa,2011,1153784.021,2146280.124
328,GUY,Guyana,Latin America and the Caribbean,2011,995604.5039,2914206.083
332,HTI,Haiti,Latin America and the Caribbean,2011,1163509.832,2330495.382
334,HMD,Heard Island and McDonald Islands,,2011,78.925,136.602
336,VAT,Holy See,Europe,2011,19055.651,16933.04
340,HND,Honduras,Latin America and the Caribbean,2011,4637010.954,5473613.825
344,HKG,"China, Hong Kong SAR",China,2011,107920627.1,880145880.8
348,HUN,Hungary,Europe,2011,23242619.74,30811655.24
352,ISL,Iceland,Europe,2011,2843548.301,5857344.862
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2011,81141244.4,109390583.5
364,IRN,Iran,Central and Southern Asia,2011,28652439.98,41934171.75
368,IRQ,Iraq,Northern Africa and Western Asia,2011,9933042.82,23121054.86
372,IRL,Ireland,Europe,2011,17662105.1,30983623.96
376,ISR,Israel,Northern Africa and Western Asia,2011,35612055.64,109366309.6
381,ITA,Italy,Europe,2011,232110571.7,303918522.9
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2011,4154333.917,7049803.615
388,JAM,Jamaica,Latin America and the Caribbean,2011,3259857.545,4496205.34
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2011,424596135.5,746048239.7
398,KAZ,Kazakhstan,Central and Southern Asia,2011,9577231.601,19399614.91
400,JOR,Jordan,Northern Africa and Western Asia,2011,10284759.6,14266661.28
404,KEN,Kenya,Sub-Saharan Africa,2011,4216167.716,7221584.075
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2011,1724325.537,4388986.252
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2011,276382755.2,497936106.5
414,KWT,Kuwait,Northern Africa and Western Asia,2011,7095706.844,24206803.41
417,KGZ,Kyrgyzstan,Central and Southern Asia,2011,1795896.482,5545389.644
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2011,1317553.653,2024582.047
422,LBN,Lebanon,Northern Africa and Western Asia,2011,11126347.19,14040957.58
426,LSO,Lesotho,Sub-Saharan Africa,2011,575099.9766,907746.7472
428,LVA,Latvia,Europe,2011,9619222.312,15942427.11
430,LBR,Liberia,Sub-Saharan Africa,2011,1713745.666,2515910.755
434,LBY,Libya,Northern Africa and Western Asia,2011,2946185.153,5063242.312
440,LTU,Lithuania,Europe,2011,13684044.31,21266418.46
442,LUX,Luxembourg,Europe,2011,10071662.45,17928368.74
446,MAC,"China, Macao SAR",China,2011,1345490.946,78888841
450,MDG,Madagascar,Sub-Saharan Africa,2011,1329886.728,2649844.432
454,MWI,Malawi,Sub-Saharan Africa,2011,857670.9941,1279688.25
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2011,63661165.19,100442652.9
462,MDV,Maldives,Central and Southern Asia,2011,731514.9924,1625780.557
466,MLI,Mali,Sub-Saharan Africa,2011,1489675.165,3656864.574
470,MLT,Malta,Europe,2011,5376153.319,7417991.154
473,,"Latin American Integration Association, nes",,2011,32666563.96,41579918.81
478,MRT,Mauritania,Sub-Saharan Africa,2011,1833902.483,3444346.839
480,MUS,Mauritius,Sub-Saharan Africa,2011,2658806.811,3882663.806
484,MEX,Mexico,Latin America and the Caribbean,2011,79638616.64,112592918.1
