Importer M.49,Importer ISO3,Importer,Importer region,Year,Value (1000USD),Weight (1000kg)
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2009,58397.09024,32477.68951
586,PAK,Pakistan,Central and Southern Asia,2009,15675094.03,40570104.8
591,PAN,Panama,Latin America and the Caribbean,2009,5728839.918,14209677.4
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2009,972184.153,1821576.246
600,PRY,Paraguay,Latin America and the Caribbean,2009,1772131.826,3099932.232
604,PER,Peru,Latin America and the Caribbean,2009,6822184.344,15880301.08
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2009,17351200.82,40850794.65
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2009,247.093,514.413
616,POL,Poland,Europe,2009,36318832.92,82542682.28
620,PRT,Portugal,Europe,2009,22414815.74,44083119.71
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2009,153085.848,367352.986
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2009,164221.064,423134.431
634,QAT,Qatar,Northern Africa and Western Asia,2009,2012032.419,7121240.315
637,,"North America and Central America, nes",,2009,37519982.33,83800993.77
642,ROU,Romania,Europe,2009,12924031.67,24343484.74
643,RUS,Russian Federation,Europe,2009,32856950.61,90543958.12
646,RWA,Rwanda,Sub-Saharan Africa,2009,352161.6166,756149.1088
654,SHN,Saint Helena,Sub-Saharan Africa,2009,22713.254,27625.541
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2009,70248.35209,136050.2873
660,AIA,Anguilla,Latin America and the Caribbean,2009,14109.765,125854.735
662,LCA,Saint Lucia,Latin America and the Caribbean,2009,2607392.285,8216848.515
666,SPM,Saint Pierre and Miquelon,Northern America,2009,6674.08,9392.027
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2009,160434.1289,363379.3823
674,SMR,San Marino,Europe,2009,68989.473,47086.456
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2009,65460.75231,113364.1667
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2009,21608663.55,42712804.87
686,SEN,Senegal,Sub-Saharan Africa,2009,2584712.483,6134497.76
688,SRB,Serbia,Europe,2009,4882069.508,10502783.38
690,SYC,Seychelles,Sub-Saharan Africa,2009,179455.452,248001.83
694,SLE,Sierra Leone,Sub-Saharan Africa,2009,183160.003,491117.82
699,IND,India,Central and Southern Asia,2009,162562517.2,369559118.4
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2009,74343454.79,205453105.7
703,SVK,Slovakia,Europe,2009,13685356.03,33622647.03
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2009,26432361.68,57791310.27
705,SVN,Slovenia,Europe,2009,6876760.513,14370398.78
706,SOM,Somalia,Sub-Saharan Africa,2009,275827.786,929474.381
710,ZAF,South Africa,Sub-Saharan Africa,2009,22542146.76,44656828.86
716,ZWE,Zimbabwe,Sub-Saharan Africa,2009,1139644.795,2825005.891
724,ESP,Spain,Europe,2009,86971790.81,192192330
732,ESH,Western Sahara,Northern Africa and Western Asia,2009,17054.377,30000.413
736,SDN,Former Sudan,,2009,2948715.472,7458407.231
740,SUR,Suriname,Latin America and the Caribbean,2009,426412.2884,892935.5013
748,SWZ,Eswatini,Sub-Saharan Africa,2009,345045.2988,663759.1905
752,SWE,Sweden,Europe,2009,28506902.32,54825126.14
757,CHE,Switzerland,Europe,2009,61109503.4,53099596.62
760,SYR,Syria,Northern Africa and Western Asia,2009,8082595.271,22201117.42
762,TJK,Tajikistan,Central and Southern Asia,2009,723598.549,2448541.132
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2009,49273683.27,104481700.3
768,TGO,Togo,Sub-Saharan Africa,2009,837006.8528,3377003.612
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2009,45208.412,640859.269
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2009,72052.04752,259938.4898
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2009,3211215.431,8625573.873
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2009,26842387.87,45549222.31
788,TUN,Tunisia,Northern Africa and Western Asia,2009,6076196.123,14305510.71
792,TUR,Turkey,Northern Africa and Western Asia,2009,43186278.38,107528881.3
795,TKM,Turkmenistan,Central and Southern Asia,2009,453825.923,1121370.743
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2009,51000.948,121262.368
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2009,7447.11,16074.564
800,UGA,Uganda,Sub-Saharan Africa,2009,1479813.891,3522726.913
804,UKR,Ukraine,Europe,2009,21686025.17,68544833.66
807,MKD,North Macedonia,Europe,2009,1225877.716,2874016.089
818,EGY,Egypt,Northern Africa and Western Asia,2009,22603362.73,50418151.45
826,GBR,United Kingdom,Europe,2009,124236845.6,213654438.6
834,TZA,Tanzania,Sub-Saharan Africa,2009,2487028.931,6636869.542
837,,Bunkers,,2009,9785799.406,17005478.03
838,,Free Zones,,2009,1398739.697,6673012.633
839,,Special Categories,,2009,6909256.114,14180408.44
842,USA,United States,Northern America,2009,406548475.6,785947432.1
854,BFA,Burkina Faso,Sub-Saharan Africa,2009,835647.1108,1976423.256
858,URY,Uruguay,Latin America and the Caribbean,2009,2247722.453,4898267.566
860,UZB,Uzbekistan,Central and Southern Asia,2009,1897540.437,6422431.927
862,VEN,Venezuela,Latin America and the Caribbean,2009,9070545.097,12066611.86
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2009,7501.347,9167.765
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2009,133178.5119,194478.4359
887,YEM,Yemen,Northern Africa and Western Asia,2009,5584877.002,15127811.6
894,ZMB,Zambia,Sub-Saharan Africa,2009,1567711.182,3113772.849
899,,"Areas, nes",,2009,127966239.2,168256283.6
