Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2004,55131.01901,115217.5409
634,QAT,Qatar,Northern Africa and Western Asia,2004,17650365.13,72601614.23
637,,"North America and Central America, nes",,2004,1868.258,2346.697
642,ROU,Romania,Europe,2004,7192960.29,19767084.55
643,RUS,Russian Federation,Europe,2004,175804316,814393659.6
646,RWA,Rwanda,Sub-Saharan Africa,2004,413127.3978,1034591.551
654,SHN,Saint Helena,Sub-Saharan Africa,2004,6694.095,1721.912
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2004,15592.82416,24228.55142
660,AIA,Anguilla,Latin America and the Caribbean,2004,934.724,14662.83
662,LCA,Saint Lucia,Latin America and the Caribbean,2004,60152.05683,380308.8742
666,SPM,Saint Pierre and Miquelon,Northern America,2004,6421.626,1542.781
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2004,38156.39692,70167.97183
674,SMR,San Marino,Europe,2004,2346.18,1063.74
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2004,7780.325241,6604.700736
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2004,207262170.8,782053116.8
686,SEN,Senegal,Sub-Saharan Africa,2004,901151.5791,2439662.903
690,SYC,Seychelles,Sub-Saharan Africa,2004,164879.463,141924.962
694,SLE,Sierra Leone,Sub-Saharan Africa,2004,29989.187,52771.281
699,IND,India,Central and Southern Asia,2004,36829214.09,130148207
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2004,25990025.18,67844770.94
703,SVK,Slovakia,Europe,2004,6197047.326,17690307.42
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2004,12454902.25,40097933.86
705,SVN,Slovenia,Europe,2004,1739887.542,2995383.538
706,SOM,Somalia,Sub-Saharan Africa,2004,92915.26,148689.689
710,ZAF,South Africa,Sub-Saharan Africa,2004,32670443.94,159555591
716,ZWE,Zimbabwe,Sub-Saharan Africa,2004,2103800.099,3449018.474
724,ESP,Spain,Europe,2004,39759707.41,67095695.82
732,ESH,Western Sahara,Northern Africa and Western Asia,2004,1499.972,783.663
736,SDN,Former Sudan,,2004,6628642.518,24234563.04
740,SUR,Suriname,Latin America and the Caribbean,2004,239807.913,85167.858
748,SWZ,Eswatini,Sub-Saharan Africa,2004,482094.5487,1776046.954
752,SWE,Sweden,Europe,2004,22385165.74,59373940.48
757,CHE,Switzerland,Europe,2004,17961141.93,21489811.42
760,SYR,Syria,Northern Africa and Western Asia,2004,10725118.62,21698509.93
762,TJK,Tajikistan,Central and Southern Asia,2004,568434.186,492701.544
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2004,21422302.3,64947907.14
768,TGO,Togo,Sub-Saharan Africa,2004,520977.0755,3569557.043
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2004,5163.559,6871.4
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2004,24830.82,21426.547
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2004,5668031.788,20124039
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2004,44732736.24,140761853
788,TUN,Tunisia,Northern Africa and Western Asia,2004,2798330.141,9754817.105
792,TUR,Turkey,Northern Africa and Western Asia,2004,14848504.13,45776039.97
795,TKM,Turkmenistan,Central and Southern Asia,2004,3317040.183,28221981.69
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2004,16281.432,13434.828
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2004,687.801,301.325
800,UGA,Uganda,Sub-Saharan Africa,2004,662194.7743,699631.3586
804,UKR,Ukraine,Europe,2004,22951309.28,115326868.2
807,MKD,North Macedonia,Europe,2004,741875.4224,1544874.614
818,EGY,Egypt,Northern Africa and Western Asia,2004,7678210.121,31376481.39
826,GBR,United Kingdom,Europe,2004,68035708.88,155775692.9
834,TZA,Tanzania,Sub-Saharan Africa,2004,1644845.158,1621428.572
837,,Bunkers,,2004,1806.852,9112.359
838,,Free Zones,,2004,306611.708,555288.811
839,,Special Categories,,2004,20885616.3,99344809.08
842,USA,United States,Northern America,2004,130692860.3,1120850433
854,BFA,Burkina Faso,Sub-Saharan Africa,2004,652404.1837,829584.6052
858,URY,Uruguay,Latin America and the Caribbean,2004,2627621.147,5613331.104
860,UZB,Uzbekistan,Central and Southern Asia,2004,2635272.882,6360779.762
862,VEN,Venezuela,Latin America and the Caribbean,2004,41777151.65,167400648.4
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2004,568.538,452.651
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2004,20636.26927,11764.91434
887,YEM,Yemen,Northern Africa and Western Asia,2004,4571494.202,15848609.83
891,SCG,Serbia and Montenegro,,2004,1874211.372,4350642.756
894,ZMB,Zambia,Sub-Saharan Africa,2004,2090771.574,1701913.133
899,,"Areas, nes",,2004,38358705.18,139116271.3
