Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
558,NIC,Nicaragua,Latin America and the Caribbean,2019,2905589.153,2095342.765
562,NER,Niger,Sub-Saharan Africa,2019,787516.699,480623.525
566,NGA,Nigeria,Sub-Saharan Africa,2019,53139338.79,112542376
568,,"Other Europe, nes",,2019,2899206.36,6081270.181
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2019,324.873,105.344
574,NFK,Norfolk Islands,Australia and New Zealand,2019,1050.101,1820.528
577,,"Other Africa, nes",,2019,2084.931,518.279
579,NOR,Norway,Europe,2019,86256276.45,220817004.9
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2019,3033.668,5908.938
581,UMI,United States Minor Outlying Islands,,2019,24360.049,48675.797
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2019,135537.204,86797.08
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2019,131289.75,127700.378
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2019,13254.126,3021.886
586,PAK,Pakistan,Central and Southern Asia,2019,8186654.684,20512221.09
591,PAN,Panama,Latin America and the Caribbean,2019,2894516.304,3512306.904
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2019,11417754.92,15850739.92
600,PRY,Paraguay,Latin America and the Caribbean,2019,5284238.773,13076190.52
604,PER,Peru,Latin America and the Caribbean,2019,42773094.39,48609581.56
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2019,12998067.51,70125272.22
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2019,444.95,218.393
616,POL,Poland,Europe,2019,40748834.31,61289062.49
620,PRT,Portugal,Europe,2019,14176187.92,24642353.36
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2019,179265.084,219099.741
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2019,117597.435,191045.461
634,QAT,Qatar,Northern Africa and Western Asia,2019,73098092.24,159455129.2
637,,"North America and Central America, nes",,2019,127.335,122.861
642,ROU,Romania,Europe,2019,15224873.84,36817184.88
643,RUS,Russian Federation,Europe,2019,350419781.8,990349035.8
646,RWA,Rwanda,Sub-Saharan Africa,2019,1124247.553,655788.7983
652,BLM,Saint-Barthelemy,Latin America and the Caribbean,2019,2738.814,5163.568
654,SHN,Saint Helena,Sub-Saharan Africa,2019,15810.366,1228.151
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2019,2209.896,3263.859
660,AIA,Anguilla,Latin America and the Caribbean,2019,1693.746,862.522
662,LCA,Saint Lucia,Latin America and the Caribbean,2019,97813.63006,303278.7492
666,SPM,Saint Pierre and Miquelon,Northern America,2019,950,448.34
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2019,107058.8306,219639.3697
674,SMR,San Marino,Europe,2019,8163.732,1897.774
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2019,14220.61995,6032.785367
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2019,197352766.6,410028606.8
686,SEN,Senegal,Sub-Saharan Africa,2019,3424190.158,7025592.02
688,SRB,Serbia,Europe,2019,5404362.864,10591099.91
690,SYC,Seychelles,Sub-Saharan Africa,2019,351453.3118,306056.3245
694,SLE,Sierra Leone,Sub-Saharan Africa,2019,667267.601,2444694.868
699,IND,India,Central and Southern Asia,2019,126861733.6,212309029.2
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2019,63268035.02,96802788.21
703,SVK,Slovakia,Europe,2019,11174654.63,24545990.37
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2019,40706062.7,96607121.72
705,SVN,Slovenia,Europe,2019,6146569.453,11637870.13
706,SOM,Somalia,Sub-Saharan Africa,2019,410200.255,101698.904
710,ZAF,South Africa,Sub-Saharan Africa,2019,72669281.4,242734932.4
716,ZWE,Zimbabwe,Sub-Saharan Africa,2019,3749849.502,3151003.71
724,ESP,Spain,Europe,2019,87457715.04,116810013.2
728,SSD,South Sudan,Sub-Saharan Africa,2019,1706508.007,3613237.894
729,SDN,Sudan,Northern Africa and Western Asia,2019,3780875.208,3161561.216
732,ESH,Western Sahara,Northern Africa and Western Asia,2019,2219.071,10357.263
740,SUR,Suriname,Latin America and the Caribbean,2019,1955410.916,1224546.003
748,SWZ,Eswatini,Sub-Saharan Africa,2019,629758.0284,2197501.293
752,SWE,Sweden,Europe,2019,36090694.81,68136565.33
757,CHE,Switzerland,Europe,2019,63663200.23,15545731.78
760,SYR,Syria,Northern Africa and Western Asia,2019,466250.852,699540.265
762,TJK,Tajikistan,Central and Southern Asia,2019,776901.81,1393702.989
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2019,54245338.81,80883991.18
768,TGO,Togo,Sub-Saharan Africa,2019,1447182.822,4673647.896
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2019,2161.047,3882.085
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2019,11745.977,9818.845
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2019,6382587.738,18858386.75
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2019,349062644.4,697342867.6
788,TUN,Tunisia,Northern Africa and Western Asia,2019,3134256.58,9696312.79
792,TUR,Turkey,Northern Africa and Western Asia,2019,46262416.87,107579049.5
795,TKM,Turkmenistan,Central and Southern Asia,2019,10156277.07,27585252.29
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2019,3234.767,3044.668
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2019,10614.864,7197.029
800,UGA,Uganda,Sub-Saharan Africa,2019,2904175.369,812062.345
804,UKR,Ukraine,Europe,2019,37638308.44,139649633.2
807,MKD,North Macedonia,Europe,2019,1407350.696,2465996.816
818,EGY,Egypt,Northern Africa and Western Asia,2019,22414710.64,59675359.09
826,GBR,United Kingdom,Europe,2019,85138667.42,127611992.2
834,TZA,Tanzania,Sub-Saharan Africa,2019,3939671.506,2887148.765
837,,Bunkers,,2019,7530707.771,19029103.18
838,,Free Zones,,2019,523688.357,909261.514
839,,Special Categories,,2019,36279387.83,131582812.7
842,USA,United States,Northern America,2019,415164972.9,872176640.1
854,BFA,Burkina Faso,Sub-Saharan Africa,2019,3623529.148,1604749.198
858,URY,Uruguay,Latin America and the Caribbean,2019,8836014.163,20448717.37
860,UZB,Uzbekistan,Central and Southern Asia,2019,9598032.961,12096498.46
862,VEN,Venezuela,Latin America and the Caribbean,2019,15826194.71,43486159.83
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2019,4.666,27.593
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2019,45227.4128,35654.58476
887,YEM,Yemen,Northern Africa and Western Asia,2019,1497428.997,2638745.683
894,ZMB,Zambia,Sub-Saharan Africa,2019,9793437.394,4159252.004
899,,"Areas, nes",,2019,48369550.38,69710930.4
