Exporter M.49,Exporter ISO3,Exporter,Exporter region,Year,Value (1000USD),Weight (1000kg)
558,NIC,Nicaragua,Latin America and the Caribbean,2014,2787466.593,1872775.615
562,NER,Niger,Sub-Saharan Africa,2014,636546.8794,503321.2205
566,NGA,Nigeria,Sub-Saharan Africa,2014,101993574.6,125252549.3
568,,"Other Europe, nes",,2014,3188335.02,3957133.21
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2014,966.319,565.497
574,NFK,Norfolk Islands,Australia and New Zealand,2014,581.419,1075.173
577,,"Other Africa, nes",,2014,1835.652,2850.677
579,NOR,Norway,Europe,2014,125258754.6,214939346
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2014,442.69,190.01
581,UMI,United States Minor Outlying Islands,,2014,5080.766,648.842
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2014,33920.744,16342.12
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2014,155466.638,146563.322
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2014,15147.68774,2930.427142
586,PAK,Pakistan,Central and Southern Asia,2014,10500050.81,24637216.58
591,PAN,Panama,Latin America and the Caribbean,2014,2678105.094,2821096.902
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2014,9259607.25,9513556.567
600,PRY,Paraguay,Latin America and the Caribbean,2014,6973630.564,12362134.55
604,PER,Peru,Latin America and the Caribbean,2014,35056835.13,37721041.47
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2014,14441726.17,73551085.8
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2014,125.675,43.74
616,POL,Poland,Europe,2014,42249487.29,63431571.12
620,PRT,Portugal,Europe,2014,15709001.81,26160106.05
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2014,271001.157,289721.057
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2014,124902.264,125429.013
634,QAT,Qatar,Northern Africa and Western Asia,2014,127115688.3,165795546.6
637,,"North America and Central America, nes",,2014,161.814,114.928
642,ROU,Romania,Europe,2014,17701033.4,33332749.53
643,RUS,Russian Federation,Europe,2014,475438202.3,913191047.1
646,RWA,Rwanda,Sub-Saharan Africa,2014,674591.3921,306711.4039
652,BLM,Saint-Barthelemy,Latin America and the Caribbean,2014,3133.904,5751
654,SHN,Saint Helena,Sub-Saharan Africa,2014,14738.357,5770.242
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2014,7991.963157,6952.393587
660,AIA,Anguilla,Latin America and the Caribbean,2014,1555.395,4642.588
662,LCA,Saint Lucia,Latin America and the Caribbean,2014,200391.3429,565550.2215
666,SPM,Saint Pierre and Miquelon,Northern America,2014,2380.312,737.712
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2014,31215.10869,41064.19071
674,SMR,San Marino,Europe,2014,6829.876,5194.1
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2014,12723.09212,6825.515368
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2014,579497138.1,792277572.5
686,SEN,Senegal,Sub-Saharan Africa,2014,2216885.66,4595000.995
688,SRB,Serbia,Europe,2014,4619229.405,8364011.937
690,SYC,Seychelles,Sub-Saharan Africa,2014,378330.5987,676441.6103
694,SLE,Sierra Leone,Sub-Saharan Africa,2014,2383801.707,23458738.96
699,IND,India,Central and Southern Asia,2014,148575066.4,169034098.9
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2014,82018136.77,89517289.1
703,SVK,Slovakia,Europe,2014,13148217.14,23827751.04
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2014,40032978.09,84339294.44
705,SVN,Slovenia,Europe,2014,5656466.377,9384651.702
706,SOM,Somalia,Sub-Saharan Africa,2014,633378.265,242024.249
710,ZAF,South Africa,Sub-Saharan Africa,2014,69291388,229473192.8
716,ZWE,Zimbabwe,Sub-Saharan Africa,2014,3616485.258,2507243.068
724,ESP,Spain,Europe,2014,89445702.49,103771126.7
728,SSD,South Sudan,Sub-Saharan Africa,2014,4398645.037,6536620.045
729,SDN,Sudan,Northern Africa and Western Asia,2014,6380564.776,5222060.788
732,ESH,Western Sahara,Northern Africa and Western Asia,2014,3985.147,1682.583
740,SUR,Suriname,Latin America and the Caribbean,2014,1611947.215,918464.9895
748,SWZ,Eswatini,Sub-Saharan Africa,2014,865727.6367,2538525.277
752,SWE,Sweden,Europe,2014,41204742.99,68284636.01
757,CHE,Switzerland,Europe,2014,88652300.63,22934155.52
760,SYR,Syria,Northern Africa and Western Asia,2014,769367.732,1770600.861
762,TJK,Tajikistan,Central and Southern Asia,2014,663445.101,481101.04
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2014,51837496.84,85706478.36
768,TGO,Togo,Sub-Saharan Africa,2014,1399687.737,5137680.951
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2014,2163.7,1569.68
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2014,17673.06589,15122.79921
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2014,12128113.21,22886816.58
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2014,276441773,380779442.9
788,TUN,Tunisia,Northern Africa and Western Asia,2014,4791972.657,8947964.782
792,TUR,Turkey,Northern Africa and Western Asia,2014,43216575.85,72676719.25
795,TKM,Turkmenistan,Central and Southern Asia,2014,11428152.64,21448523.24
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2014,12990.299,10815.237
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2014,5162.478,2544.866
800,UGA,Uganda,Sub-Saharan Africa,2014,1909068.634,1946543.348
804,UKR,Ukraine,Europe,2014,42565424.8,171004323.9
807,MKD,North Macedonia,Europe,2014,1450960.683,1902701.13
818,EGY,Egypt,Northern Africa and Western Asia,2014,19196575.39,33547227.45
826,GBR,United Kingdom,Europe,2014,121688247.6,126034798.5
834,TZA,Tanzania,Sub-Saharan Africa,2014,5671945.138,2993831.581
837,,Bunkers,,2014,211512.073,215201.064
838,,Free Zones,,2014,1600805.287,996898.255
839,,Special Categories,,2014,42544641.66,96408458.91
842,USA,United States,Northern America,2014,397025558.3,608827733.1
854,BFA,Burkina Faso,Sub-Saharan Africa,2014,2511599.011,1524089.546
858,URY,Uruguay,Latin America and the Caribbean,2014,9262578.636,16493866.22
860,UZB,Uzbekistan,Central and Southern Asia,2014,4991395.594,5376896.771
862,VEN,Venezuela,Latin America and the Caribbean,2014,68470622.3,104368903.5
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2014,436.563,283.005
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2014,15839.45419,12064.08219
887,YEM,Yemen,Northern Africa and Western Asia,2014,5896426.031,7152558.841
894,ZMB,Zambia,Sub-Saharan Africa,2014,12056095.67,3024323.446
899,,"Areas, nes",,2014,27417749.15,48183804.45
